Source,Site,Phase,Context,SiteCode,Specimen,Element,GLI,GLm,DI,Dm,Bd,GL,GD,GB,min.w.sh/midpoint w.shaft,max w.sh/th.shaft,Bp,DC,Td,BT,HTC,Dp,Dd,LA,SH,SB,MHP,MWP,DLS,Ld,SLC,GLP,BG,DPA,SDO,BPC,SD,GLpe,BFp,BFd,LG,LO,MBS
Yeomans,Shubayqa 6 (Early),LNAT/EPPNA,220,SHUB6_Early,18440,Humerus,,,,,27.80,,,,,,,,,22.00,,,,,,,,,,,,,,,,,,,,,,,
Yeomans,Shubayqa 6 (Early),LNAT/EPPNA,220,SHUB6_Early,18470,Astragalus,27.50,25.40,,15.20,15.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeomans,Shubayqa 6 (Early),LNAT/EPPNA,220,SHUB6_Early,18475,Ulna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.80,14.80,,,,,,35.90,
Yeomans,Shubayqa 6 (Early),LNAT/EPPNA,220,SHUB6_Early,18501,Calcaneus,,,,,,56.10,,18.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeomans,Shubayqa 6 (Early),LNAT/EPPNA,220,SHUB6_Early,18503,Tibia,,,,,23.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeomans,Shubayqa 6 (Early),LNAT/EPPNA,220,SHUB6_Early,18515,Scapula,,,,,,,,,,,,,,,,,,,,,,,,,,27.10,,,,,,,,,22.60,,
Yeomans,Shubayqa 6 (Early),LNAT/EPPNA,220,SHUB6_Early,18594,Humerus,,,,,27.00,,,,,,,,,24.80,,,,,,,,,,,,,,,,,,,,,,,
Yeomans,Shubayqa 6 (Early),LNAT/EPPNA,220,SHUB6_Early,18616,Humerus,,,,,27.00,,,,,,,,,24.10,,,,,,,,,,,,,,,,,,,,,,,
Yeomans,Shubayqa 6 (Early),LNAT/EPPNA,220,SHUB6_Early,18619,Metatarsal,,,,,21.80,,,,,,,,,,,,16.50,,,,,,,,,,,,,,,,,,,,
Yeomans,Shubayqa 6 (Early),LNAT/EPPNA,220,SHUB6_Early,18626,Metacarpal,,,,,20.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeomans,Shubayqa 6 (Early),LNAT/EPPNA,220,SHUB6_Early,18632,Tibia,,,,,22.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeomans,Shubayqa 6 (Early),LNAT/EPPNA,220,SHUB6_Early,18697,Astragalus,27.60,25.40,14.60,15.00,15.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeomans,Shubayqa 6 (Early),LNAT/EPPNA,220,SHUB6_Early,18703,Humerus,,,,,25.30,,,,,,,,,26.00,,,,,,,,,,,,,,,,,,,,,,,
Yeomans,Shubayqa 6 (Early),LNAT/EPPNA,220,SHUB6_Early,18738,Humerus,,,,,27.10,,,,,,,,,23.60,,,,,,,,,,,,,,,,,,,,,,,
Yeomans,Shubayqa 6 (Early),LNAT/EPPNA,220,SHUB6_Early,18739,Astragalus,26.00,24.30,14.40,14.30,15.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeomans,Shubayqa 6 (Early),LNAT/EPPNA,220,SHUB6_Early,18853,Astragalus,25.30,23.30,13.60,14.40,15.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeomans,Shubayqa 6 (Early),LNAT/EPPNA,220,SHUB6_Early,18978,Astragalus,26.80,24.60,14.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeomans,Shubayqa 6 (Early),LNAT/EPPNA,220,SHUB6_Early,19058,Humerus,,,,,23.70,,,,,,,,,23.20,,,,,,,,,,,,,,,,,,,,,,,
Yeomans,Shubayqa 6 (Early),LNAT/EPPNA,220,SHUB6_Early,19089,Astragalus,26.20,24.30,14.30,14.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeomans,Shubayqa 6 (Early),LNAT/EPPNA,220,SHUB6_Early,19113,Calcaneus,,,,,,57.50,,20.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeomans,Shubayqa 6 (Early),LNAT/EPPNA,220,SHUB6_Early,19250,Scapula,,,,,,,,,,,,,,,,,,,,,,,,,,26.20,,,,,,,,,22.80,,
Yeomans,Shubayqa 6 (Early),LNAT/EPPNA,220,SHUB6_Early,19280,Humerus,,,,,,,,,,,,,,21.20,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-14d,UW18_Upper,1,Phalanx2,,,,,,20.50,,,,,8.88,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-14d,UW18_Upper,3,Phalanx3,,,,,,24.86,,,,,19.74,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-14e,UW18_Upper,4,Navicular-cuboid,,,,,,19.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,8-15a,UW18_Upper,5,Phalanx1,,,,,,35.50,,,,,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15b,UW18_Upper,6,Phalanx1,,,,,,34.00,,,,,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,7-15b,UW18_Upper,7,Phalanx1,,,,,,43.00,,,,,9.43,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15a,UW18_Upper,8,Phalanx2,,,,,,21.50,,,,,8.90,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15a,UW18_Upper,9,Phalanx2,,,,,,23.00,,,,,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15a,UW18_Upper,10,Phalanx2,,,,,,21.50,,,,,9.43,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15a,UW18_Upper,11,Phalanx2,,,,,,22.00,,,,,9.47,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15a,UW18_Upper,12,Phalanx2,,,,,,20.50,,,,,8.54,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15a,UW18_Upper,13,Phalanx2,,,,,,20.50,,,,,8.94,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15a,UW18_Upper,14,Phalanx2,,,,,,20.00,,,,,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15a,UW18_Upper,15,Phalanx2,,,,,,21.50,,,,,8.55,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15a,UW18_Upper,16,Phalanx2,,,,,,21.50,,,,,9.20,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15a,UW18_Upper,17,Phalanx2,,,,,,22.00,,,,,8.69,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15a,UW18_Upper,18,Phalanx2,,,,,,20.00,,,,,8.88,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15a,UW18_Upper,19,Phalanx2,,,,,,20.50,,,,,9.36,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,7-15a,UW18_Upper,20,Phalanx2,,,,,,21.50,,,,,8.32,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,7-15a,UW18_Upper,21,Phalanx2,,,,,,20.50,,,,,8.34,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15b,UW18_Upper,22,Phalanx2,,,,,,21.00,,,,,8.81,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15b,UW18_Upper,23,Phalanx2,,,,,,22.50,,,,,9.86,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15b,UW18_Upper,24,Phalanx2,,,,,,20.00,,,,,9.06,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,8-15b,UW18_Upper,25,Phalanx2,,,,,,20.50,,,,,7.96,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15c,UW18_Upper,26,Phalanx2,,,,,,22.50,,,,,9.20,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15c,UW18_Upper,27,Phalanx2,,,,,,22.00,,,,,9.26,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,7-15c,UW18_Upper,28,Phalanx2,,,,,,23.00,,,,,9.56,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,7-15c,UW18_Upper,29,Phalanx2,,,,,,22.50,,,,,9.49,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,8-15c,UW18_Upper,30,Phalanx2,,,,,,21.00,,,,,8.62,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15a,UW18_Upper,31,Phalanx3,,,,,,,,,,,17.86,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15a,UW18_Upper,32,Phalanx3,,,,,,24.85,,,,,19.05,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15a,UW18_Upper,33,Phalanx3,,,,,,26.83,,,,,21.36,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15a,UW18_Upper,34,Phalanx3,,,,,,27.52,,,,,22.56,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15a,UW18_Upper,35,Phalanx3,,,,,,25.72,,,,,20.93,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15a,UW18_Upper,36,Phalanx3,,,,,,24.60,,,,,19.52,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,7-15a,UW18_Upper,37,Phalanx3,,,,,,24.59,,,,,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15b,UW18_Upper,38,Phalanx3,,,,,,27.59,,,,,22.26,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15b,UW18_Upper,39,Phalanx3,,,,,,23.42,,,,,19.13,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15c,UW18_Upper,40,Phalanx3,,,,,,26.28,,,,,22.19,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15c,UW18_Upper,41,Phalanx3,,,,,,24.28,,,,,19.51,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15c,UW18_Upper,42,Phalanx3,,,,,,24.89,,,,,20.40,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,8-15c,UW18_Upper,43,Phalanx3,,,,,,24.08,,,,,19.40,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,10-15c,UW18_Upper,44,Phalanx3,,,,,,,,,,,18.30,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15a,UW18_Upper,45,Astragalus,25.28,23.21,13.10,,14.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15b,UW18_Upper,47,Navicular-cuboid,,,,,,20.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15b,UW18_Upper,48,Navicular-cuboid,,,,,,22.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15c,UW18_Upper,49,Navicular-cuboid,,,,,,20.86,,,,,,,,,,,16.40,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,8-15c,UW18_Upper,50,Navicular-cuboid,,,,,,19.80,,,,,,,,,,,15.70,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,8-15c,UW18_Upper,51,Humerus,,,,,29.16,,,,,,,,,26.00,15.20,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,8-15c,UW18_Upper,51,Radius,,,,,,,,,,,27.82,,,,,15.30,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,8-15c,UW18_Upper,52,Radius,,,,,,,,,,,26.12,,,,,15.10,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,8-15c,UW18_Upper,53,Radius,,,,,,,,,,,23.84,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15d,UW18_Upper,63,Tibia,,,,,21.95,,,,,,36.27,,,,,,19.46,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,8-15d,UW18_Upper,64,Metacarpal,,,,,21.10,,,,,,20.02,,,,,15.04,15.50,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15d,UW18_Upper,65,Metatarsal,,,,,,,,,,,18.70,,,,,22.23,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. D,9-15f,UW18_Upper,66,Metatarsal,,,,,,,,,,,19.00,,,,,22.24,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15d,UW18_Upper,67,Metatarsal,,,,,20.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15e,UW18_Upper,68,Metatarsal,,,,,22.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,8-15d,UW18_Upper,69,Phalanx1,,,,,,39.00,,,,,10.69,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15e,UW18_Upper,70,Phalanx1,,,,,,37.50,,,,,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. D,5-15f,UW18_Upper,71,Phalanx1,,,,,,43.50,,,,,9.85,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15f,UW18_Upper,72,Phalanx1,,,,,,38.00,,,,,9.68,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15d,UW18_Upper,73,Phalanx2,,,,,,21.00,,,,,9.12,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15d,UW18_Upper,74,Phalanx2,,,,,,20.00,,,,,9.58,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15d,UW18_Upper,75,Phalanx2,,,,,,21.50,,,,,8.96,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15d,UW18_Upper,76,Phalanx2,,,,,,21.50,,,,,9.08,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15e,UW18_Upper,77,Phalanx2,,,,,,20.00,,,,,9.05,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,10-15e,UW18_Upper,78,Phalanx2,,,,,,22.50,,,,,8.88,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15e,UW18_Upper,79,Phalanx2,,,,,,20.50,,,,,8.66,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15d,UW18_Upper,80,Phalanx3,,,,,,25.45,,,,,19.51,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15d,UW18_Upper,81,Phalanx3,,,,,,26.41,,,,,21.61,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15d,UW18_Upper,82,Phalanx3,,,,,,27.48,,,,,23.14,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15d,UW18_Upper,83,Phalanx3,,,,,,23.97,,,,,20.57,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15e,UW18_Upper,84,Phalanx3,,,,,,23.71,,,,,19.52,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15e,UW18_Upper,85,Phalanx3,,,,,,27.50,,,,,22.34,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15e,UW18_Upper,86,Phalanx3,,,,,,23.96,,,,,19.83,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,6-15e,UW18_Upper,87,Phalanx3,,,,,,27.53,,,,,22.94,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,7-15e,UW18_Upper,88,Phalanx3,,,,,,25.00,,,,,20.42,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,7-15e,UW18_Upper,89,Phalanx3,,,,,,24.70,,,,,19.73,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,8-15e,UW18_Upper,90,Phalanx3,,,,,,24.74,,,,,19.54,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. D,6-15f,UW18_Upper,91,Phalanx3,,,,,,27.00,,,,,23.23,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15d,UW18_Upper,92,Astragalus,25.36,25.08,14.80,14.20,15.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15d,UW18_Upper,93,Astragalus,26.68,24.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15d,UW18_Upper,94,Astragalus,26.65,24.76,15.00,14.90,16.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Uwaynid 18 (Upper),5/10 ph. C,5-15b,UW18_Upper,,Calcaneus,,,,,,58.98,,19.00,6.70,15.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,101,Phalanx2,,,,,,16.50,,,,,7.94,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,2001,Navicular-cuboid,,,,,,19.50,,19.80,,,,,,,,,16.10,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,phase:4,,WJ13,2002,Metatarsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,phase:4,,WJ13,2004,Metatarsal,,,,,,,,,,,,,,,,18.43,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,phase:4,,WJ13,2004,Metatarsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,phase:4,,WJ13,2004,Scapula,,,,,,,,,,,,,,,,,,,,,,,,,15.54,28.89,,,,,,,,,,,
Martin,Wadi Jilat 13,phase:4,,WJ13,2011,Astragalus,,24.51,,15.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,phase:4,,WJ13,2011,Metatarsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,2011,Phalanx1,,,,,,37.20,,,,,10.06,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,phase:4,,WJ13,2011,Ulna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.20,,,,,,,,
Martin,Wadi Jilat 13,phase:4,,WJ13,2013,Astragalus,24.09,,13.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,phase:4,,WJ13,2013,Astragalus,,22.95,,13.63,13.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,phase:3,,WJ13,2019,Metatarsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,2019,Pelvis,,,,,,,,,,,,,,,,,,,,,7.38,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,2019,Phalanx1,,,,,,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,2019,Phalanx1,,,,,,41.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,phase:3,,WJ13,2026,Scapula,,,,,,,,,,,,,,,,,,,,,,,,,,26.05,18.94,,,,,,,,,,
Martin,Wadi Jilat 13,phase:3,,WJ13,2027,Metacarpal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,phase:3,,WJ13,2027,Metatarsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,2034,Phalanx1,,,,,,36.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,2039,Phalanx1,,,,,,34.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,2083,Pelvis,,,,,,,,,,,,,,,,,,24.69,17.21,7.48,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,2087,Femur,,,,,,,,,,,,16.61,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,phase:2,,WJ13,2087,Metatarsal,,,,,,,,,,,19.31,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,2087,Phalanx3,,,,,,24.53,,,,,19.92,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,phase:2,,WJ13,2087,Scapula,,,,,,,,,,,,,,,,,,,,,,,,,13.86,,,,,,,,,,,,
Martin,Wadi Jilat 13,phase:3,,WJ13,2090,Metacarpal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,2094,Phalanx1,,,,,,39.60,,,,,8.70,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,2094,Phalanx2,,,,,,19.60,,,,,8.14,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,2096,Phalanx3,,,,,,23.82,,,,,19.31,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,phase:1,,WJ13,2097,Metacarpal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,phase:1,,WJ13,2097,Scapula,,,,,,,,,,,,,,,,,,,,,,,,,12.11,,17.34,,,,,,,,,,
Martin,Wadi Jilat 13,phase:7,,WJ13,2098,Humerus,,,,,24.81,,,,,,,,,22.26,13.06,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,phase:1,,WJ13,2098,Metatarsal,,,,,,,,,,,,,,,,19.37,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,2098,Phalanx1,,,,,,,,,,,10.13,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,2098,Phalanx1,,,,,,,,,,,10.34,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,phase:1,,WJ13,2098,Scapula,,,,,,,,,,,,,,,,,,,,,,,,,12.86,,,,,,,,,,,,
Martin,Wadi Jilat 13,phase:1,,WJ13,2098,Tibia,,,,,22.89,,,,,,,,,,,,17.36,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,phase:1,,WJ13,2102,Astragalus,25.91,,14.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,2103,Femur,,,,,,,,,,,,17.19,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,2103,Pelvis,,,,,,,,,,,,,,,,,,24.15,14.18,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,2103,Phalanx2,,,,,,18.80,,,,,7.56,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,2105,Phalanx2,,,,,,,,,,,7.67,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,2120,Phalanx2,,,,,,22.00,,,,,8.32,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,2120,Phalanx2,,,,,,,,,,,9.01,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,phase:2,,WJ13,2121,Astragalus,,,,,13.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,phase:2,,WJ13,2121,Metacarpal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,2126,Phalanx2,,,,,,17.80,,,,,6.60,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,2126,Phalanx2,,,,,,,,,,,8.11,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,phase:4,,WJ13,2127,Humerus,,,,,26.65,,,,,,,,21.63,23.55,13.55,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,phase:1,,WJ13,2127,Metacarpal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin,Wadi Jilat 13,,,WJ13,2127,Phalanx3,,,,,,24.02,,,,,19.91,,,,,,,,,,,,,,,,,,,,,,,,,,
